subject_id	predicate_id	object_id	confidence
MP:0012051	owl:equivalentClass	HP:0001257	1.0
MP:0003699	owl:equivalentClass	HP:0030012	0.75
MP:0006078	owl:equivalentClass	HP:0004404	0.75
MP:0013547	owl:equivalentClass	HP:0011819	0.75
MP:0013546	owl:equivalentClass	HP:0000185	0.75
MP:0013548	owl:equivalentClass	HP:0000176	0.75
MP:0013545	owl:equivalentClass	HP:0410005	0.75
MP:0009890	owl:equivalentClass	HP:0410004	0.75
MP:0001431	owl:equivalentClass	HP:0100738	0.75
MP:0001433	owl:equivalentClass	HP:0002591	0.75
MP:0002069	owl:equivalentClass	HP:0040202	0.75
MP:0001426	owl:equivalentClass	HP:0001959	0.75
MP:0001422	owl:equivalentClass	HP:0030082	0.75
MP:0001429	owl:equivalentClass	HP:0001944	0.75
MP:0000613	owl:equivalentClass	HP:0010286	0.75
MP:0001408	owl:equivalentClass	HP:0000733	0.75
MP:0000436	owl:equivalentClass	HP:0002457	0.75
MP:0001406	owl:equivalentClass	HP:0001288	0.75
MP:0001596	owl:equivalentClass	HP:0002615	0.75
MP:0001589	owl:equivalentClass	HP:0025546	0.75
MP:0001588	owl:equivalentClass	HP:0011902	0.75
MP:0002447	owl:equivalentClass	HP:0001877	0.75
MP:0001585	owl:equivalentClass	HP:0001878	0.75
MP:0001577	owl:equivalentClass	HP:0001903	0.75
MP:0001575	owl:equivalentClass	HP:0000961	0.75
MP:0000920	owl:equivalentClass	HP:0012447	0.75
MP:0001560	owl:equivalentClass	HP:0040215	0.75
MP:0002078	owl:equivalentClass	HP:0011014	0.75
MP:0001346	owl:equivalentClass	HP:0011482	0.75
MP:0001559	owl:equivalentClass	HP:0003074	0.75
MP:0001554	owl:equivalentClass	HP:0030781	0.75
MP:0001548	owl:equivalentClass	HP:0003077	0.75
MP:0013451	owl:equivalentClass	HP:0000579	0.75
MP:0005253	owl:equivalentClass	HP:0012373	0.75
MP:0013466	owl:equivalentClass	HP:0001097	0.75
MP:0006194	owl:equivalentClass	HP:0001096	0.75
MP:0001846	owl:equivalentClass	HP:0012649	0.75
MP:0013479	owl:equivalentClass	HP:0100532	0.75
MP:0002092	owl:equivalentClass	HP:0012372	0.75
MP:0013492	owl:equivalentClass	HP:0030934	0.75
MP:0002282	owl:equivalentClass	HP:0002778	0.75
MP:0001297	owl:equivalentClass	HP:0000568	0.75
MP:0001293	owl:equivalentClass	HP:0000528	0.75
MP:0001270	owl:equivalentClass	HP:0003270	0.75
MP:0001263	owl:equivalentClass	HP:0001824	0.75
MP:0001262	owl:equivalentClass	HP:0004325	0.75
MP:0001260	owl:equivalentClass	HP:0004324	0.75
MP:0001268	owl:equivalentClass	HP:0001552	0.75
MP:0001255	owl:equivalentClass	HP:0004322	0.75
MP:0001254	owl:equivalentClass	HP:0000098	0.75
MP:0001242	owl:equivalentClass	HP:0000962	0.75
MP:0002060	owl:equivalentClass	HP:0011121	0.75
MP:0003898	owl:equivalentClass	HP:0025074	0.75
MP:0003899	owl:equivalentClass	HP:0031547	0.75
MP:0003896	owl:equivalentClass	HP:0012248	0.75
MP:0003901	owl:equivalentClass	HP:0031593	0.75
MP:0010519	owl:equivalentClass	HP:0001678	0.75
MP:0003897	owl:equivalentClass	HP:0012249	0.75
MP:0001634	owl:equivalentClass	HP:0011029	0.75
MP:0000598	owl:equivalentClass	HP:0410042	0.75
MP:0002135	owl:equivalentClass	HP:0012210	0.75
MP:0003882	owl:equivalentClass	HP:0030850	0.75
MP:0003795	owl:equivalentClass	HP:0003330	0.75
MP:0002882	owl:equivalentClass	HP:0012757	0.75
MP:0003878	owl:equivalentClass	HP:0031704	0.75
MP:0000163	owl:equivalentClass	HP:0002763	0.75
MP:0003868	owl:equivalentClass	HP:0031685	0.75
MP:0003632	owl:equivalentClass	HP:0012639	0.75
MP:0001202	owl:equivalentClass	HP:0000992	0.75
MP:0001201	owl:equivalentClass	HP:0010648	0.75
MP:0001200	owl:equivalentClass	HP:0001072	0.75
MP:0013328	owl:equivalentClass	HP:0003271	0.75
MP:0002769	owl:equivalentClass	HP:0012872	0.75
MP:0001828	owl:equivalentClass	HP:0410035	0.75
MP:0009419	owl:equivalentClass	HP:0030951	0.75
MP:0003853	owl:equivalentClass	HP:0000958	0.75
MP:0000636	owl:equivalentClass	HP:0012505	0.75
MP:0008986	owl:equivalentClass	HP:0030146	0.75
MP:0003848	owl:equivalentClass	HP:0002299	0.75
MP:0013358	owl:equivalentClass	HP:0011755	0.75
MP:0003828	owl:equivalentClass	HP:0100598	0.75
MP:0001175	owl:equivalentClass	HP:0002088	0.75
MP:0001785	owl:equivalentClass	HP:0000969	0.75
MP:0002768	owl:equivalentClass	HP:0000835	0.75
MP:0013370	owl:equivalentClass	HP:0000970	0.75
MP:0013371	owl:equivalentClass	HP:0000966	0.75
MP:0013372	owl:equivalentClass	HP:0000975	0.75
MP:0003807	owl:equivalentClass	HP:0012385	0.75
MP:0001845	owl:equivalentClass	HP:0012647	0.75
MP:0013393	owl:equivalentClass	HP:0430007	0.75
MP:0003414	owl:equivalentClass	HP:0200040	0.75
MP:0001340	owl:equivalentClass	HP:0000492	0.75
MP:0001120	owl:equivalentClass	HP:0031105	0.75
MP:0001393	owl:equivalentClass	HP:0001251	0.75
MP:0001399	owl:equivalentClass	HP:0000752	0.75
MP:0001389	owl:equivalentClass	HP:0000496	0.75
MP:0003698	owl:equivalentClass	HP:0012874	0.75
MP:0001378	owl:equivalentClass	HP:0012875	0.75
MP:0002065	owl:equivalentClass	HP:0100852	0.75
MP:0001341	owl:equivalentClass	HP:0011224	0.75
MP:0001344	owl:equivalentClass	HP:0000508	0.75
MP:0001337	owl:equivalentClass	HP:0001097	0.75
MP:0005407	owl:equivalentClass	HP:0031005	0.75
MP:0011655	owl:equivalentClass	HP:0011004	0.75
MP:0001334	owl:equivalentClass	HP:0010999	0.75
MP:0001333	owl:equivalentClass	HP:0012521	0.75
MP:0003991	owl:equivalentClass	HP:0002634	0.75
MP:0001326	owl:equivalentClass	HP:0000546	0.75
MP:0010865	owl:equivalentClass	HP:0001511	0.75
MP:0003985	owl:equivalentClass	HP:0030760	0.75
MP:0001317	owl:equivalentClass	HP:0000615	0.75
MP:0000358	owl:equivalentClass	HP:0025461	0.75
MP:0001316	owl:equivalentClass	HP:0000559	0.75
MP:0001312	owl:equivalentClass	HP:0000481	0.75
MP:0001314	owl:equivalentClass	HP:0007957	0.75
MP:0003971	owl:equivalentClass	HP:0031097	0.75
MP:0003974	owl:equivalentClass	HP:0004306	0.75
MP:0003970	owl:equivalentClass	HP:0040086	0.75
MP:0001304	owl:equivalentClass	HP:0000518	0.75
MP:0003969	owl:equivalentClass	HP:0030345	0.75
MP:0001306	owl:equivalentClass	HP:0012376	0.75
MP:0001300	owl:equivalentClass	HP:0000316	0.75
MP:0000285	owl:equivalentClass	HP:0001654	0.75
MP:0001764	owl:equivalentClass	HP:0012337	0.75
MP:0000762	owl:equivalentClass	HP:0030809	0.75
MP:0009641	owl:equivalentClass	HP:0012585	0.75
MP:0005278	owl:equivalentClass	HP:0003464	0.75
MP:0003945	owl:equivalentClass	HP:0031409	0.75
MP:0000003	owl:equivalentClass	HP:0009124	0.75
MP:0002160	owl:equivalentClass	HP:0012243	0.75
MP:0002102	owl:equivalentClass	HP:0031703	0.75
MP:0003931	owl:equivalentClass	HP:0011054	0.75
MP:0005584	owl:equivalentClass	HP:0012379	0.75
MP:0003924	owl:equivalentClass	HP:0000776	0.75
MP:0003921	owl:equivalentClass	HP:0001711	0.75
MP:0013261	owl:equivalentClass	HP:0008753	0.75
MP:0010371	owl:equivalentClass	HP:0005483	0.75
MP:0000452	owl:equivalentClass	HP:0011338	0.75
MP:0003068	owl:equivalentClass	HP:0000105	0.75
MP:0000757	owl:equivalentClass	HP:0004299	0.75
MP:0003900	owl:equivalentClass	HP:0012232	0.75
MP:0006089	owl:equivalentClass	HP:0030999	0.75
MP:0011513	owl:equivalentClass	HP:0030321	0.75
MP:0000477	owl:equivalentClass	HP:0002242	0.75
MP:0013942	owl:equivalentClass	HP:0100686	0.75
MP:0002932	owl:equivalentClass	HP:0001367	0.75
MP:0002731	owl:equivalentClass	HP:0002251	0.75
MP:0003296	owl:equivalentClass	HP:0004388	0.75
MP:0013872	owl:equivalentClass	HP:3000042	0.75
MP:0006064	owl:equivalentClass	HP:0025575	0.75
MP:0002827	owl:equivalentClass	HP:0031263	0.75
MP:0010436	owl:equivalentClass	HP:0011642	0.75
MP:0011317	owl:equivalentClass	HP:0008776	0.75
MP:0004181	owl:equivalentClass	HP:0005344	0.75
MP:0003395	owl:equivalentClass	HP:0031251	0.75
MP:0001879	owl:equivalentClass	HP:0100766	0.75
MP:0003658	owl:equivalentClass	HP:0025016	0.75
MP:0006063	owl:equivalentClass	HP:0025576	0.75
MP:0000484	owl:equivalentClass	HP:0030966	0.75
MP:0011320	owl:equivalentClass	HP:0025006	0.75
MP:0004113	owl:equivalentClass	HP:0012303	0.75
MP:0012730	owl:equivalentClass	HP:3000062	0.75
MP:0012729	owl:equivalentClass	HP:0430021	0.75
MP:0011356	owl:equivalentClass	HP:0001920	0.75
MP:0011362	owl:equivalentClass	HP:0011742	0.75
MP:0011361	owl:equivalentClass	HP:0000125	0.75
MP:0003600	owl:equivalentClass	HP:0000086	0.75
MP:0000520	owl:equivalentClass	HP:0000104	0.75
MP:0000266	owl:equivalentClass	HP:0001627	0.75
MP:0001890	owl:equivalentClass	HP:0002323	0.75
MP:0001876	owl:equivalentClass	HP:0012648	0.75
MP:0001874	owl:equivalentClass	HP:0025092	0.75
MP:0001873	owl:equivalentClass	HP:0005263	0.75
MP:0001872	owl:equivalentClass	HP:0000246	0.75
MP:0001866	owl:equivalentClass	HP:0012384	0.75
MP:0001864	owl:equivalentClass	HP:0002633	0.75
MP:0001867	owl:equivalentClass	HP:0012384	0.75
MP:0001860	owl:equivalentClass	HP:0012115	0.75
MP:0005048	owl:equivalentClass	HP:0001977	0.75
MP:0001852	owl:equivalentClass	HP:0000509	0.75
MP:0001859	owl:equivalentClass	HP:0000123	0.75
MP:0001857	owl:equivalentClass	HP:0001701	0.75
MP:0001856	owl:equivalentClass	HP:0012819	0.75
MP:0001847	owl:equivalentClass	HP:0002383	0.75
MP:0001823	owl:equivalentClass	HP:0000778	0.75
MP:0000706	owl:equivalentClass	HP:0000778	0.75
MP:0002460	owl:equivalentClass	HP:0004313	0.75
MP:0001806	owl:equivalentClass	HP:0002850	0.75
MP:0001805	owl:equivalentClass	HP:0004315	0.75
MP:0002493	owl:equivalentClass	HP:0003237	0.75
MP:0013806	owl:equivalentClass	HP:0001298	0.75
MP:0013807	owl:equivalentClass	HP:0007430	0.75
MP:0013821	owl:equivalentClass	HP:0009145	0.75
MP:0013854	owl:equivalentClass	HP:0012326	0.75
MP:0013856	owl:equivalentClass	HP:0012327	0.75
MP:0011227	owl:equivalentClass	HP:0040126	0.75
MP:0000414	owl:equivalentClass	HP:0001596	0.75
MP:0011249	owl:equivalentClass	HP:0003363	0.75
MP:0004133	owl:equivalentClass	HP:0030853	0.75
MP:0011250	owl:equivalentClass	HP:0031565	0.75
MP:0011252	owl:equivalentClass	HP:0001696	0.75
MP:0011253	owl:equivalentClass	HP:0031592	0.75
MP:0005408	owl:equivalentClass	HP:0001010	0.75
MP:0001999	owl:equivalentClass	HP:0000992	0.75
MP:0001967	owl:equivalentClass	HP:0000365	0.75
MP:0001954	owl:equivalentClass	HP:0002098	0.75
MP:0001953	owl:equivalentClass	HP:0002878	0.75
MP:0001943	owl:equivalentClass	HP:0002795	0.75
MP:0001958	owl:equivalentClass	HP:0002097	0.75
MP:0001957	owl:equivalentClass	HP:0002104	0.75
MP:0001956	owl:equivalentClass	HP:0040213	0.75
MP:0001948	owl:equivalentClass	HP:0000076	0.75
MP:0001147	owl:equivalentClass	HP:0008734	0.75
MP:0001947	owl:equivalentClass	HP:0031602	0.75
MP:0005652	owl:equivalentClass	HP:0012245	0.75
MP:0001156	owl:equivalentClass	HP:0008669	0.75
MP:0001930	owl:equivalentClass	HP:0031515	0.75
MP:0001926	owl:equivalentClass	HP:0008222	0.75
MP:0001924	owl:equivalentClass	HP:0000789	0.75
MP:0001925	owl:equivalentClass	HP:0003251	0.75
MP:0001917	owl:equivalentClass	HP:0030746	0.75
MP:0001916	owl:equivalentClass	HP:0001342	0.75
MP:0001915	owl:equivalentClass	HP:0002170	0.75
MP:0013658	owl:equivalentClass	HP:0020047	0.75
MP:0003311	owl:equivalentClass	HP:0003355	0.75
MP:0013752	owl:equivalentClass	HP:0010307	0.75
MP:0013753	owl:equivalentClass	HP:0002779	0.75
MP:0013776	owl:equivalentClass	HP:0005528	0.75
MP:0010942	owl:equivalentClass	HP:0012253	0.75
MP:0013787	owl:equivalentClass	HP:0000613	0.75
MP:0000350	owl:equivalentClass	HP:0031377	0.75
MP:0001665	owl:equivalentClass	HP:0002028	0.75
MP:0005036	owl:equivalentClass	HP:0002014	0.75
MP:0011164	owl:equivalentClass	HP:0012490	0.75
MP:0010768	owl:equivalentClass	HP:0040006	0.75
MP:0001654	owl:equivalentClass	HP:0002605	0.75
MP:0011174	owl:equivalentClass	HP:0009125	0.75
MP:0002416	owl:equivalentClass	HP:0025035	0.75
MP:0001636	owl:equivalentClass	HP:0011675	0.75
MP:0001629	owl:equivalentClass	HP:0011675	0.75
MP:0000274	owl:equivalentClass	HP:0001640	0.75
MP:0000062	owl:equivalentClass	HP:0011001	0.75
MP:0000063	owl:equivalentClass	HP:0004349	0.75
MP:0000130	owl:equivalentClass	HP:0100671	0.75
MP:0013659	owl:equivalentClass	HP:0012130	0.75
MP:0011012	owl:equivalentClass	HP:0002110	0.75
MP:0002264	owl:equivalentClass	HP:0025426	0.75
MP:0004844	owl:equivalentClass	HP:0007670	0.75
MP:0001788	owl:equivalentClass	HP:0100539	0.75
MP:0011050	owl:equivalentClass	HP:0005938	0.75
MP:0011055	owl:equivalentClass	HP:0012261	0.75
MP:0001762	owl:equivalentClass	HP:0000103	0.75
MP:0005645	owl:equivalentClass	HP:0012285	0.75
MP:0001751	owl:equivalentClass	HP:0011969	0.75
MP:0003362	owl:equivalentClass	HP:0000837	0.75
MP:0001750	owl:equivalentClass	HP:0008232	0.75
MP:0002790	owl:equivalentClass	HP:0030341	0.75
MP:0003347	owl:equivalentClass	HP:0010514	0.75
MP:0011082	owl:equivalentClass	HP:0030895	0.75
MP:0001732	owl:equivalentClass	HP:0008897	0.75
MP:0008271	owl:equivalentClass	HP:0011849	0.75
MP:0011727	owl:equivalentClass	HP:0031086	0.75
MP:0011737	owl:equivalentClass	HP:0025382	0.75
MP:0000031	owl:equivalentClass	HP:0000375	0.75
MP:0011738	owl:equivalentClass	HP:0012050	0.75
MP:0000689	owl:equivalentClass	HP:0025408	0.75
MP:0011745	owl:equivalentClass	HP:0031633	0.75
MP:0011747	owl:equivalentClass	HP:0011974	0.75
MP:0005326	owl:equivalentClass	HP:0031265	0.75
MP:0011763	owl:equivalentClass	HP:0500006	0.75
MP:0011765	owl:equivalentClass	HP:0003218	0.75
MP:0010028	owl:equivalentClass	HP:0012072	0.75
MP:0011767	owl:equivalentClass	HP:0000070	0.75
MP:0011775	owl:equivalentClass	HP:0025023	0.75
MP:0011786	owl:equivalentClass	HP:0025407	0.75
MP:0008071	owl:equivalentClass	HP:0005365	0.75
MP:0008046	owl:equivalentClass	HP:0040219	0.75
MP:0008037	owl:equivalentClass	HP:0002843	0.75
MP:0002619	owl:equivalentClass	HP:0004332	0.75
MP:0012762	owl:equivalentClass	HP:0030333	0.75
MP:0000359	owl:equivalentClass	HP:0100494	0.75
MP:0002095	owl:equivalentClass	HP:0001000	0.75
MP:0006035	owl:equivalentClass	HP:0008322	0.75
MP:0011633	owl:equivalentClass	HP:0012087	0.75
MP:0003702	owl:equivalentClass	HP:0031411	0.75
MP:0005503	owl:equivalentClass	HP:0100261	0.75
MP:0011642	owl:equivalentClass	HP:0011862	0.75
MP:0010476	owl:equivalentClass	HP:0011641	0.75
MP:0004157	owl:equivalentClass	HP:0011611	0.75
MP:0011659	owl:equivalentClass	HP:0011613	0.75
MP:0011665	owl:equivalentClass	HP:0031348	0.75
MP:0011664	owl:equivalentClass	HP:0011610	0.75
MP:0000284	owl:equivalentClass	HP:0001719	0.75
MP:0011669	owl:equivalentClass	HP:0011652	0.75
MP:0011661	owl:equivalentClass	HP:0004384	0.75
MP:0011660	owl:equivalentClass	HP:0001683	0.75
MP:0011663	owl:equivalentClass	HP:0011609	0.75
MP:0011662	owl:equivalentClass	HP:0011608	0.75
MP:0004159	owl:equivalentClass	HP:0011590	0.75
MP:0011670	owl:equivalentClass	HP:0011654	0.75
MP:0010413	owl:equivalentClass	HP:0001674	0.75
MP:0011680	owl:equivalentClass	HP:0011573	0.75
MP:0002624	owl:equivalentClass	HP:0001702	0.75
MP:0004939	owl:equivalentClass	HP:0002846	0.75
MP:0004370	owl:equivalentClass	HP:0003988	0.75
MP:0000482	owl:equivalentClass	HP:0003085	0.75
MP:0002764	owl:equivalentClass	HP:0005736	0.75
MP:0004359	owl:equivalentClass	HP:0003022	0.75
MP:0004351	owl:equivalentClass	HP:0005792	0.75
MP:0004355	owl:equivalentClass	HP:0002984	0.75
MP:0003109	owl:equivalentClass	HP:0003097	0.75
MP:0002765	owl:equivalentClass	HP:0003038	0.75
MP:0008145	owl:equivalentClass	HP:0012047	0.75
MP:0008144	owl:equivalentClass	HP:0000662	0.75
MP:0002001	owl:equivalentClass	HP:0000618	0.75
MP:0008140	owl:equivalentClass	HP:0031266	0.75
MP:0002446	owl:equivalentClass	HP:0004311	0.75
MP:0008101	owl:equivalentClass	HP:0002732	0.75
MP:0008102	owl:equivalentClass	HP:0002716	0.75
MP:0011505	owl:equivalentClass	HP:0006487	0.75
MP:0011515	owl:equivalentClass	HP:0000979	0.75
MP:0011517	owl:equivalentClass	HP:0003159	0.75
MP:0011516	owl:equivalentClass	HP:0012068	0.75
MP:0003620	owl:equivalentClass	HP:0100520	0.75
MP:0005546	owl:equivalentClass	HP:0011506	0.75
MP:0000138	owl:equivalentClass	HP:0008465	0.75
MP:0011579	owl:equivalentClass	HP:0031209	0.75
MP:0011571	owl:equivalentClass	HP:0031591	0.75
MP:0009867	owl:equivalentClass	HP:0031784	0.75
MP:0011403	owl:equivalentClass	HP:0012330	0.75
MP:0011405	owl:equivalentClass	HP:0001970	0.75
MP:0003619	owl:equivalentClass	HP:0012086	0.75
MP:0005161	owl:equivalentClass	HP:0000790	0.75
MP:0011421	owl:equivalentClass	HP:0012615	0.75
MP:0011420	owl:equivalentClass	HP:0012085	0.75
MP:0011430	owl:equivalentClass	HP:0030762	0.75
MP:0002828	owl:equivalentClass	HP:0031264	0.75
MP:0011492	owl:equivalentClass	HP:0030735	0.75
MP:0011491	owl:equivalentClass	HP:0000074	0.75
MP:0011493	owl:equivalentClass	HP:0000073	0.75
MP:0008461	owl:equivalentClass	HP:0011537	0.75
MP:0008438	owl:equivalentClass	HP:0031512	0.75
MP:0008418	owl:equivalentClass	HP:0025082	0.75
MP:0008543	owl:equivalentClass	HP:0005110	0.75
MP:0002816	owl:equivalentClass	HP:0002583	0.75
MP:0008534	owl:equivalentClass	HP:0002198	0.75
MP:0008535	owl:equivalentClass	HP:0006956	0.75
MP:0005352	owl:equivalentClass	HP:0000252	0.75
MP:0011973	owl:equivalentClass	HP:0031795	0.75
MP:0005403	owl:equivalentClass	HP:0040129	0.75
MP:0000272	owl:equivalentClass	HP:0001679	0.75
MP:0008282	owl:equivalentClass	HP:0100961	0.75
MP:0008273	owl:equivalentClass	HP:0012790	0.75
MP:0002417	owl:equivalentClass	HP:0012143	0.75
MP:0008246	owl:equivalentClass	HP:0001881	0.75
MP:0011829	owl:equivalentClass	HP:0001586	0.75
MP:0011852	owl:equivalentClass	HP:0010479	0.75
MP:0011854	owl:equivalentClass	HP:0002181	0.75
MP:0011876	owl:equivalentClass	HP:0030261	0.75
MP:0011883	owl:equivalentClass	HP:0008986	0.75
MP:0004720	owl:equivalentClass	HP:0011875	0.75
MP:0008397	owl:equivalentClass	HP:0030334	0.75
MP:0002208	owl:equivalentClass	HP:0012862	0.75
MP:0008387	owl:equivalentClass	HP:0001931	0.75
MP:0002811	owl:equivalentClass	HP:0001972	0.75
MP:0008388	owl:equivalentClass	HP:0004840	0.75
MP:0002810	owl:equivalentClass	HP:0001935	0.75
MP:0000040	owl:equivalentClass	HP:0009910	0.75
MP:0011922	owl:equivalentClass	HP:0031427	0.75
MP:0002249	owl:equivalentClass	HP:0025423	0.75
MP:0030030	owl:equivalentClass	HP:0002645	0.75
MP:0030032	owl:equivalentClass	HP:0000348	0.75
MP:0030042	owl:equivalentClass	HP:0002003	0.75
MP:0030035	owl:equivalentClass	HP:0005281	0.75
MP:0030034	owl:equivalentClass	HP:0005280	0.75
MP:0030037	owl:equivalentClass	HP:0000426	0.75
MP:0030036	owl:equivalentClass	HP:0003194	0.75
MP:0030029	owl:equivalentClass	HP:0010537	0.75
MP:0030025	owl:equivalentClass	HP:0001902	0.75
MP:0002599	owl:equivalentClass	HP:0011877	0.75
MP:0030050	owl:equivalentClass	HP:0000303	0.75
MP:0030058	owl:equivalentClass	HP:0030756	0.75
MP:0030043	owl:equivalentClass	HP:0000350	0.75
MP:0030049	owl:equivalentClass	HP:0011220	0.75
MP:0030048	owl:equivalentClass	HP:0000340	0.75
MP:0030047	owl:equivalentClass	HP:0004425	0.75
MP:0030074	owl:equivalentClass	HP:0000280	0.75
MP:0030070	owl:equivalentClass	HP:0000276	0.75
MP:0030068	owl:equivalentClass	HP:0100729	0.75
MP:0030073	owl:equivalentClass	HP:0000321	0.75
MP:0030072	owl:equivalentClass	HP:0000311	0.75
MP:0030088	owl:equivalentClass	HP:0000691	0.75
MP:0030078	owl:equivalentClass	HP:0100663	0.75
MP:0030064	owl:equivalentClass	HP:0000274	0.75
MP:0030066	owl:equivalentClass	HP:0011219	0.75
MP:0030062	owl:equivalentClass	HP:0000452	0.75
MP:0030067	owl:equivalentClass	HP:0000275	0.75
MP:0030069	owl:equivalentClass	HP:0000283	0.75
MP:0030097	owl:equivalentClass	HP:0004467	0.75
MP:0030099	owl:equivalentClass	HP:0000324	0.75
MP:0008863	owl:equivalentClass	HP:0004484	0.75
MP:0030098	owl:equivalentClass	HP:0000629	0.75
MP:0030094	owl:equivalentClass	HP:0002677	0.75
MP:0000454	owl:equivalentClass	HP:0030791	0.75
MP:0030087	owl:equivalentClass	HP:0009754	0.75
MP:0030091	owl:equivalentClass	HP:0001572	0.75
MP:0005135	owl:equivalentClass	HP:0002925	0.75
MP:0003363	owl:equivalentClass	HP:0030339	0.75
MP:0005134	owl:equivalentClass	HP:0031098	0.75
MP:0005103	owl:equivalentClass	HP:0007703	0.75
MP:0005102	owl:equivalentClass	HP:0008034	0.75
MP:0006362	owl:equivalentClass	HP:0012863	0.75
MP:0000837	owl:equivalentClass	HP:0012286	0.75
MP:0005153	owl:equivalentClass	HP:0031380	0.75
MP:0005094	owl:equivalentClass	HP:0031379	0.75
MP:0005085	owl:equivalentClass	HP:0012438	0.75
MP:0005084	owl:equivalentClass	HP:0012437	0.75
MP:0005083	owl:equivalentClass	HP:0012440	0.75
MP:0005044	owl:equivalentClass	HP:0100806	0.75
MP:0020406	owl:equivalentClass	HP:0003296	0.75
MP:0020404	owl:equivalentClass	HP:0003137	0.75
MP:0020403	owl:equivalentClass	HP:0003297	0.75
MP:0020402	owl:equivalentClass	HP:0003532	0.75
MP:0020401	owl:equivalentClass	HP:0003268	0.75
MP:0020400	owl:equivalentClass	HP:0003131	0.75
MP:0020441	owl:equivalentClass	HP:0012230	0.75
MP:0003099	owl:equivalentClass	HP:0000541	0.75
MP:0020443	owl:equivalentClass	HP:0007917	0.75
MP:0020442	owl:equivalentClass	HP:0012231	0.75
MP:0002674	owl:equivalentClass	HP:0012206	0.75
MP:0006009	owl:equivalentClass	HP:0002269	0.75
MP:0003797	owl:equivalentClass	HP:0003103	0.75
MP:0010971	owl:equivalentClass	HP:0030313	0.75
MP:0005478	owl:equivalentClass	HP:0031507	0.75
MP:0005475	owl:equivalentClass	HP:0031505	0.75
MP:0005477	owl:equivalentClass	HP:0031506	0.75
MP:0030472	owl:equivalentClass	HP:0011090	0.75
MP:0005468	owl:equivalentClass	HP:0031508	0.75
MP:0030462	owl:equivalentClass	HP:0030757	0.75
MP:0005450	owl:equivalentClass	HP:0012338	0.75
MP:0030496	owl:equivalentClass	HP:0000679	0.75
MP:0030499	owl:equivalentClass	HP:0000698	0.75
MP:0003635	owl:equivalentClass	HP:0012535	0.75
MP:0005435	owl:equivalentClass	HP:0011854	0.75
MP:0005426	owl:equivalentClass	HP:0002789	0.75
MP:0005422	owl:equivalentClass	HP:0011001	0.75
MP:0005421	owl:equivalentClass	HP:0000973	0.75
MP:0005415	owl:equivalentClass	HP:0001406	0.75
MP:0000610	owl:equivalentClass	HP:0001396	0.75
MP:0005414	owl:equivalentClass	HP:0012334	0.75
MP:0002229	owl:equivalentClass	HP:0002180	0.75
MP:0002272	owl:equivalentClass	HP:0001311	0.75
MP:0003560	owl:equivalentClass	HP:0002758	0.75
MP:0030327	owl:equivalentClass	HP:0012478	0.75
MP:0005578	owl:equivalentClass	HP:0012864	0.75
MP:0010743	owl:equivalentClass	HP:0000270	0.75
MP:0005562	owl:equivalentClass	HP:0025547	0.75
MP:0005561	owl:equivalentClass	HP:0025548	0.75
MP:0030368	owl:equivalentClass	HP:0000243	0.75
MP:0005328	owl:equivalentClass	HP:0012100	0.75
MP:0030393	owl:equivalentClass	HP:0000270	0.75
MP:0005544	owl:equivalentClass	HP:0000531	0.75
MP:0005542	owl:equivalentClass	HP:0011496	0.75
MP:0030387	owl:equivalentClass	HP:0004491	0.75
MP:0030388	owl:equivalentClass	HP:0000239	0.75
MP:0005515	owl:equivalentClass	HP:0000554	0.75
MP:0005505	owl:equivalentClass	HP:0001894	0.75
MP:0030417	owl:equivalentClass	HP:0004493	0.75
MP:0030222	owl:equivalentClass	HP:0100774	0.75
MP:0030419	owl:equivalentClass	HP:0030789	0.75
MP:0030418	owl:equivalentClass	HP:0005465	0.75
MP:0030403	owl:equivalentClass	HP:0200111	0.75
MP:0005251	owl:equivalentClass	HP:0000498	0.75
MP:0030214	owl:equivalentClass	HP:0002380	0.75
MP:0009046	owl:equivalentClass	HP:0002380	0.75
MP:0002233	owl:equivalentClass	HP:0005105	0.75
MP:0005244	owl:equivalentClass	HP:0011851	0.75
MP:0005312	owl:equivalentClass	HP:0001698	0.75
MP:0005243	owl:equivalentClass	HP:0012151	0.75
MP:0002295	owl:equivalentClass	HP:0030875	0.75
MP:0005245	owl:equivalentClass	HP:0005261	0.75
MP:0005242	owl:equivalentClass	HP:0001126	0.75
MP:0030203	owl:equivalentClass	HP:0000420	0.75
MP:0030197	owl:equivalentClass	HP:0005104	0.75
MP:0030206	owl:equivalentClass	HP:0009936	0.75
MP:0030205	owl:equivalentClass	HP:0009746	0.75
MP:0005230	owl:equivalentClass	HP:0100257	0.75
MP:0030223	owl:equivalentClass	HP:0004472	0.75
MP:0030253	owl:equivalentClass	HP:0030867	0.75
MP:0005203	owl:equivalentClass	HP:0012630	0.75
MP:0005202	owl:equivalentClass	HP:0001254	0.75
MP:0030248	owl:equivalentClass	HP:0002010	0.75
MP:0004540	owl:equivalentClass	HP:0000327	0.75
MP:0030244	owl:equivalentClass	HP:0000331	0.75
MP:0030273	owl:equivalentClass	HP:0000347	0.75
MP:0004282	owl:equivalentClass	HP:0000278	0.75
MP:0030274	owl:equivalentClass	HP:0000327	0.75
MP:0030262	owl:equivalentClass	HP:0002007	0.75
MP:0030265	owl:equivalentClass	HP:0000242	0.75
